DLN,EIN,FILING_TYPE,IRS990EZ_p3_DscrptnPrgrmSrvcAccmTxt,IRS990EZ_p3_PrmryExmptPrpsTxt,IRS990PF_p16b_RltnshpSttmntTxt,IRS990PF_p9a_DscrptnTxt,IRS990ScheduleO_ExplntnTxt,IRS990_p1_ActvtyOrMssnDsc,IRS990_p3_DscS,IRS990_p3_MssnDsc,OBJECT_ID,RETURN_ID,RETURN_TYPE,SUB_DATE,TAXPAYER_NAME,TAX_PERIOD,YEAR,Real_Year,ACCPER,ADDRESS,ASSETS,CASSETS,CFINSRC,CITY,CTAXPER,CTOTREV,EPOST,FILER,FIPS,FISYR_IMAGE,FNDNCD,FRCD,GEN,INCOME,IRS990n,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,MSA_NECH,NAICS,NAME,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,OUTNCCS,OUTREAS,PFFRCD,PMSA,RANDNUM,RULEDATE,RandNum,SEC_NAME,STATE,SUBSECCD,TAXPER,YEAR_NCCS,ZFILER,ZIP5,cAssets,cFiler,cFinSrc,cTaxPer,cTotRev,czFiler,nteeConf,nteeFinal,nteeFinal1,ntmaj10,ntmaj12,ntmaj5
9.34933E+13,742441468,EFILE,,,,,,"THE MISSION OF SUSTAINABLE FOOD CENTER IS TO CULTIVATE A HEALTHY COMMUNITY BY STRENGTHENING THE LOCAL FOOD SYSTEM AND IMPROVING ACCESS TO NUTRITIOUS, AFFORDABLE FOOD. SFC ENVISIONS A FOOD-SECURE COMMUNITY WHERE ALL CHILDREN AND ADULTS GROW, SHARE, AND PREPARE HEALTHY, LOCAL FOOD.","FARM DIRECT: THE FARM DIRECT PROGRAM IS SFC'S CORE ""SEED TO TABLE"" PHILOSOPHY AT WORK. BY ORGANIZING WEEKLY FARMER'S MARKET(S), FARM DIRECT GIVES LOCAL GROWERS DIRECT ACCESS TO URBAN RESIDENTS IN DEMAND OF FRESHLY HARVESTED PRODUCE. THROUGH DIRECT MARKETING PROJECTS, LIKE FARM-TO-CAFETERIA, FARM-TO-SCHOOL, AND FARM-TO-WORK, FARM DIRECT CONNECTS LOCAL FARMERS WITH WORKSITES, HEALTH AGENCIES AND SCHOOLS TO PROVIDE FRESH PRODUCE AND STRENGTHEN THE LOCAL ECONOMY. FARM DIRECT AFFECTS POSITIVE CHANGE IN THE AUSTIN COMMUNITY BY INVOLVING FARMERS AND CONSUMERS IN A BROAD EFFORT TO PROMOTE RELIABLE AND NOURISHING LOCAL FOOD SOURCES WHILE HELPING TO SUSTAIN OUR ENVIRONMENT.##GROW LOCAL: GROW LOCAL IS SFC'S FLAGSHIP PROGRAM THAT PLANTS THE SEEDS FOR A FOOD SECURE COMMUNITY BY EMPOWERING CHILDREN AND ADULTS TO GROW THEIR OWN FOOD. SFC ENSURES DEPENDABLE, SAFE SOURCES OF FOOD BY OFFERING THE EDUCATION AND RESOURCES TO START AND SUSTAIN GARDENS AT SCHOOLS AND HOMES AND IN AREAS ACCESSIBLE TO NEIGHBORHOOD RESIDENTS. THE GROW LOCAL PROGRAM ENCOURAGES A LOCAL FOOD SYSTEM THAT NOURISHES OUR ENVIRONMENT, ECONOMY AND THE LIVES OF INDIVIDUALS AND FAMILIES THROUGHOUT CENTRAL TEXAS.##THE HAPPY KITCHEN/LA COCINA ALEGRE: THE HAPPY KITCHEN/LA COCINA ALEGRE (THK) IS A NATIONALLY RECOGNIZED COOKING AND NUTRITION EDUCATION PROGRAM THAT NURTURES SKILLS IN FOOD SELECTION AND PREPARATION FOR THOSE MOST AT-RISK OF SUFFERING FROM DIET-RELATED DISEASES, SUCH AS OBESITY AND DIABETES. THE HAPPY KITCHEN/LA COCINA ALEGRE SERVES FAMILIES WITH LIMITED RESOURCES BY EMPOWERING THEM TO SHOP FOR AND PREPARE NUTRITIOUS MEALS. THK PROVIDES INDIVIDUALS, FAMILIES AND INSTITUTIONS WITH THE RESOURCES AND KNOWLEDGE TO MAKE LASTING DIETARY AND BEHAVIORAL CHANGES. THK'S ULTIMATE GOAL IS TO BETTER THE HEALTH OF FAMILIES IN AT-RISK COMMUNITIES FOR GENERATIONS TO COME.","THE MISSION OF SUSTAINABLE FOOD CENTER IS TO CULTIVATE A HEALTHY COMMUNITY BY STRENGTHENING THE LOCAL FOOD SYSTEM AND IMPROVING ACCESS TO NUTRITIOUS, AFFORDABLE FOOD. SFC ENVISIONS A FOOD-SECURE COMMUNITY WHERE ALL CHILDREN AND ADULTS GROW, SHARE, AND PREPARE HEALTHY, LOCAL FOOD.",2.01E+17,12145830,990,12/29/2014,SUSTAINABLE FOOD CENTER,201406,2014,2014,6,2921 E 17TH ST BLDG C,4902337,,,AUSTIN,,,Z,Y,48453,2015,15,1,0,2708947,0,PC,O,EN,C,C,640,712130,SUSTAINABLE FOOD CENTER INC,C,C41,,,1,,,,IN,,,,,198702,0.2679,,TX,3,201406,2015,N,78702,4902337,Y,core2013pc,201406,2682117,N,B,C41,C,EN,EN,OT
9.34933E+13,453929881,EFILE,,,,,,"THE ORGANIZATION WAS CREATED TO EDUCATE, ORGANIZE AND MOBILIZE PEOPLE TO IMPROVE HUMAN CONDITIONS IN EVERY REGARD BY INSPIRING AND EDUCATING THE PUBLIC ABOUT THE PRINCIPLES AND VALUES BELONGING TO THE JUDEO-CHRISTIAN AMERICAN HERITAGE WHICH GENERALLY INVOLVES HELPING THOSE IN NEED.","DISASTER RELIEFPURSUANT TO OUR MISSION, MERCURY ONE PARTNERED WITH CHURCHES, FAITH-BASED ORGANIZATIONS, AND COMMUNITY BASED GROUPS IN PROVIDING RELIEF. OUR EMPHASIS IS ON EMPOWERING LOCAL ORGANIZATIONS IN THOSE COMMUNITIES SO THAT THEY WILL BE STRONGER AND MORE PREPARED IN NOT ONLY DEALING WITH THE AFTERMATH OF THE IMMEDIATE DISASTER, BUT BETTER PREPARED FOR THE NEXT ONE. IN 2013 WE WERE ABLE TO ASSIST:MIDWEST TORNADO RELIEFSOUTH DAKOTA BLIZZARD RELIEFCOLORADO FLOODINGPHILLIPPINES TSUNAMI##LITTLEFIELD/KYLE/FITCO PROGRAMIN ACCORDANCE WITH OUR MISSIONS, MERCURY ONE HELD THE CAMPAIGN TO PROVIDE SUPPORT FOR THE FAMILIES OF MILITARY SOLDIERS THAT DIED SERVING THEIR COUNTRY. TO BOTH RECOGNIZE AND HONOR THEIR LEGACIES, WE PROMOTED FUNDRAISERS DEDICATED TO AIDING THE FAMILIES OF THESE FALLEN WARRIORS, JUST AS THESE INDIVIDUALS DEDICATED THEIR LIVES TO THE PROTECTION OF OUR NATION. MERCURY ONE SUPPORTS THE NOBLE EFFORTS OF OUR ARMED FORCES BY FIRMLY STANDING WITH BOTH CURRENT AND FORMER MEMBERS OF THE UNITED STATES MILITARY IN THEIR EFFORTS TO PROTECT AND BETTER THIS COUNTRY.##MAN IN THE MOONWE RECOGNIZE THE IMPORTANCE OF BRINGING PEOPLE TOGETHER FROM AROUND THE COUNTRY IN ORDER TO SPEND A FEW DAYS TOGETHER IN SERVICE AND LEARNING. THIS YEAR WE WERE ABLE TO BRING TENS OF THOUSANDS OF PEOPLE FROM ACROSS THE COUNTRY TOGETHER IN THE DFW METROPLEX FOR OUR MAN IN THE MOON PROGRAM. DURING THE THREE DAYS WE WERE ABLE TO SERVE AT DOZENS OF LOCAL CHARITABLE GROUPS, TO LEARN FROM SPEAKERS IN THE FIELDS OF GOVERNMENT, FAITH, AND COMMUNITY. THE POWER GENERATED FROM BRINGING THOUSANDS OF PEOPLE TOGETHER WHO SHARE SIMILAR PASSION AND WHOSE VALUES REFLECT THAT OF MERCURY ONE CREATES AN ATMOSPHERE WHERE THE SPIRIT OF LEARNING, LOVE, AND LAUGHTER RESIDES.","THE ORGANIZATION WAS CREATED TO EDUCATE, ORGANIZE AND MOBILIZE PEOPLE TO IMPROVE HUMAN CONDITIONS IN EVERY REGARD BY INSPIRING AND EDUCATING THE PUBLIC ABOUT THE PRINCIPLES AND VALUES BELONGING TO THE JUDEO-CHRISTIAN AMERICAN HERITAGE WHICH GENERALLY INVOLVES HELPING THOSE IN NEED.",2.01E+17,12147064,990,12/29/2014,MERCURY ONE INC,201312,2014,2013,12,6301 RIVERSIDE DR,5067013,,,IRVING,,,Z,Y,48113,2013,15,1,0,6992955,0,PC,O,EN,C,C,1922,813312,MERCURY ONE INC,C,C20,,,1,,,,IN,,,1920,,201201,0.64529,,TX,3,201312,2014,N,75039,5067013,Y,bmf1412c3,201312,6973318,N,A,C20,C,EN,EN,OT
9.34913E+13,455518326,EFILE,,,,"DISTRIBUTION OF ENERGY RESEARCH FINDINGS THAT WERE CONTRACTED BY THE MITCHELL FOUNDATION. DISTRIBUTION INCLUDES THE HOLDING OF A CONFERENCE IN DECEMBER 2013. WHILE NOT EXHAUSTIVE, ATTENDEES INCLUDED PERSONNEL FROM TEXAS ELECTRICAL UTILITY COMPANIES, STAFF OF TEXAS LEGISLATORS, THE ELECTRIC RELIABILITY COUNCIL OF TEXAS, THE PUBLIC UTILITY COMMISSION OF TEXAS, RETAILERS OF ELECTRICITY IN TEXAS, ENVIRONMENTAL GROUPS, AND RENEWABLE ENERGY COMPANIES.",,,,,2.01E+17,12148230,990PF,12/29/2014,TEXAS CLEAN ENERGY COALITION,201312,2014,2013,12,327 CONGRESS AVE STE 450,176118,,,AUSTIN,,,Z,Y,48453,2013,4,0,0,181443,0,PF,O,EN,C,C,640,541720,TEXAS CLEAN ENERGY COALITION,C,C055,,,1,,,,IN,,,,,201309,0.01058,,TX,3,201312,2014,N,78701,176118,Y,bmf1412c3,201312,,N,B,C0550,C,EN,EN,OT
9.34933E+13,751495717,EFILE,,,,,,THE MISSION OF THE FRIENDS OF THE FORT WORTH NATURE CENTER & REFUGE (FONC) IS TO PROTECT AND CONSERVE IN PERPETUITY THE FORT WORTH NATURE CENTER AND REFUGE.,THE THREE LARGEST PROGRAM EXPENDITURES OF THE FRIENDS OF THE FORT WORTH NATURE CENTER INCLUDED IN THE AMOUNTS ABOVE ARE AS FOLLOWS:1)REIMBURSEMENT TO THE CITY OF FORT WORTH FOR STAFF SALARIES2)PROMOTION AND MARKETING3)EXPENDITURES FOR REPAIRS AND REPLACEMENT AT THE FACILITY,THE FRIENDS OF THE FORT WORTH NATURE CENTER MISSION IS TO PROTECT AND CONSERVE IN PERPETUITY THE FORT WORTH NATURE CENTER AND REFUGE.,2.01E+17,12142850,990,12/29/2014,FRIENDS OF THE FORT WORTH NATURE CENTER AND REFUGE INC,201406,2014,2014,6,9601 FOSSIL RIDGE RD,536575,,,FORT WORTH,,,Z,Y,48439,2015,15,1,0,488918,0,PC,O,EN,C,C,1922,712190,FRIENDS OF THE FORT WORTH NATURE CENTER & REFUGE INC,C,C60,,,1,,,,IN,,,2800,,197603,0.50048,,TX,3,201406,2015,N,76135,536575,Y,core2013pc,201406,363641,N,B,C60,C,EN,EN,OT
9.34933E+13,752573928,EFILE,,,,,,PRESERVATION OF LEE PARK AND ARLINGTON HALL,"Conservancy programs include activities directly associated with the preservation and enhancement of Lee Park and Arlington Hall, as well as community outreach events. A Day at the Races brought over 400 people to the Park to help raise funds for the Park and Hall. A neighborhood picnic drew more than 300 people to the Park for free hamburgers, hotdogs and live music. Authors spoke on literary and political figures as part of the Arts & Humanities series. Neighborhood and other city residents celebrated the start of the holiday season with the Light Up Lee Park tree lighting ceremony. The Conservancy welcomes thousands of people to Robert E. Lee Park through the course of a year, with approximately 2,000 attending Conservancy - specific events and an additional 8,000-10,000 using the park during the year.",PRESERVATION OF LEE PARK AND ARLINGTON HALL,2.01E+17,12128826,990,12/29/2014,LEE PARK AND ARLINGTON HALL CONSERVANCY,201312,2014,2013,12,PO BOX 190872,476108,,,DALLAS,,,Z,Y,48113,2013,15,1,0,1088762,0,PC,O,EN,C,C,1922,813312,LEE PARK AND ARLINGTON HALL CONSERVANCY,C,C30,,,1,,,,IN,,,1920,,199510,0.73493,,TX,3,201312,2014,N,75219,476108,Y,bmf1412c3,201312,869537,N,B,C30,C,EN,EN,OT
9.34923E+13,743088133,EFILE,"CHURCH PLANTING OUTREACH - THE HEART OF VICKERY MEADOW MINISTRY IS TO WORK WITH PEOPLE WHO WOULD PROBABLY NEVER STEP FOOT IN A TRADITIONAL CHURCH. SO OUR HEART IS TO GO AFTER THEM AND START CHURCHES AMONG THEM. THESE ARE USUALLY SMALL GATHERINGS OF PEOPLE COMING AROUND THE WORD OF GOD AND DISCOVERING WHO GOD IS AND LEARNING WHAT IT MEANS TO BE THE CHURCH. OUR HEART IS ALSO TO EMPOWER PEOPLE. THESE GROUPS ARE NOT LED BY US. WE COACH AND DISCIPLE PEOPLE TO LEAD A GROUP CONSISTING OF PEOPLE WHO THEY NATURALLY LIVE LIFE WITH. THIS MAY BE THEIR FAMILY, FRIENDS, OR PEOPLE THEY SEE ON A CONSISTENT BASIS. THEN PEOPLE FROM THAT GROUP BEGIN TO DISCIPLE OTHER PEOPLE WHOM THEY ARE CONNECTED WITH TO FORM ANOTHER GROUP, AND THOSE PEOPLE DISCIPLE PEOPLE TO START GROUPS, AND SO ON. THE GOAL IS TO SEE GROUPS THAT RAPIDLY MULTIPLY AND BIRTH OTHER CHURCHES. IT IS ALL ABOUT DISCIPLE MAKING.##ECONOMIC EMPOWERMENT- DEVELOPING ARTISTIC VENDORS TO HAVE A SUPPLEMENTAL INCOME BY CONDUCTING WORKSHOPS AND HOSTING A COMMUNITY MARKET IN THE VICKERY MEADOW COMMUNITY.",VICKERY MEADOW MINISTRY'S PRIMARY EXEMPT PURPOSE IS TO SERVE THE NEEDS OF A SPECIFIC NEIGHBORHOOD IN DALLAS CALLED VICKERY MEADOW BY PROVIDING A CHRISTIAN SUPPORT NETWORK FOR FAMILIES IN NEED.,,,"VICKERY MEADOW MINISTRY'S PRIMARY EXEMPT PURPOSE IS TO SERVE THE NEEDS OF A SPECIFIC NEIGHBORHOOD IN DALLAS CALLED VICKERY MEADOW BY PROVIDING A CHRISTIAN SUPPORT NETWORK FOR FAMILIES IN NEED.##CHURCH PLANTING OUTREACH - THE HEART OF VICKERY MEADOW MINISTRY IS TO WORK WITH PEOPLE WHO WOULD PROBABLY NEVER STEP FOOT IN A TRADITIONAL CHURCH. SO OUR HEART IS TO GO AFTER THEM AND START CHURCHES AMONG THEM. THESE ARE USUALLY SMALL GATHERINGS OF PEOPLE COMING AROUND THE WORD OF GOD AND DISCOVERING WHO GOD IS AND LEARNING WHAT IT MEANS TO BE THE CHURCH. OUR HEART IS ALSO TO EMPOWER PEOPLE. THESE GROUPS ARE NOT LED BY US. WE COACH AND DISCIPLE PEOPLE TO LEAD A GROUP CONSISTING OF PEOPLE WHO THEY NATURALLY LIVE LIFE WITH. THIS MAY BE THEIR FAMILY, FRIENDS, OR PEOPLE THEY SEE ON A CONSISTENT BASIS. THEN PEOPLE FROM THAT GROUP BEGIN TO DISCIPLE OTHER PEOPLE WHOM THEY ARE CONNECTED WITH TO FORM ANOTHER GROUP, AND THOSE PEOPLE DISCIPLE PEOPLE TO START GROUPS, AND SO ON. THE GOAL IS TO SEE GROUPS THAT RAPIDLY MULTIPLY AND BIRTH OTHER CHURCHES. IT IS ALL ABOUT DISCIPLE MAKING.",,,,2.01E+17,12127798,990EZ,12/29/2014,VICKERY MEADOW MINISTRY,201312,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,273114002,EFILE,,,,,,Achieve full implementation of the Texas Water Plan by establishing a dedicated source of revenue.,Achieve full implementation of the Texas State Water Plan by establishing a dedicated source of revenue.,Achieve full implementation of the Texas Water Plan by establishing a dedicated source of revenue.,2.01E+17,12131208,990,12/29/2014,H2O4 TEXAS COALITION,201312,2014,2013,12,3305 SILVERLEAF DR,22722,,,AUSTIN,,,Z,Y,48453,2013,15,1,0,280553,0,PC,O,EN,C,C,640,813312,H2O4TEXAS COALITION,C,C32,,,1,,,,IN,,,,,201204,0.29156,,TX,3,201312,2014,N,78757,22722,Y,bmf1412c3,201312,280553,N,B,C32,C,EN,EN,OT
9.34933E+13,270712564,EFILE,,,,,,"The mission of the John Bunker Sands Wetland Center is to both educate the public and provide research opportunities in the areas of water quality and supply, wildlife management, and wetland systems.","Management of the Wetland Center located in Seagoville, TXEducational field trips and programs.","The mission of the John Bunker Sands Wetland Center is to both educate the public and provide research opportunities in the areas of water quality and supply, wildlife management, and wetland systems.",2.01E+17,12140903,990,12/29/2014,JOHN BUNKER SANDS WETLAND CENTER INC,201312,2014,2013,12,2101 CEDAR SPRINGS RD STE 1600,1879706,,,DALLAS,,,Z,Y,48113,2013,15,1,0,262506,0,PC,O,EN,C,C,1922,813312,JOHN BUNKER SANDS WETLAND CENTER,C,C32,,,1,,,,IN,,,1920,,201008,0.53901,,TX,3,201312,2014,N,75201,1879706,Y,bmf1412c3,201312,255514,N,A,C32,C,EN,EN,OT
9.34933E+13,451864591,EFILE,,,,,,"TO ADVANCE CONSERVATION EFFORTS THAT BENEFIT COMMUNITIES, BUILD ON THE SUCCESS OF OTHERS, AND INSPIRE ALL TEXANS TO PARTICIPATE.","WORKED TO IMPROVE THE QUALITY OF LIFE FOR ALL TEXANS, PRESENT AND FUTURE, BY PASSING ON VALUES, MAKING INVESTMENTS, AND DEVELOPING LEADERS THAT WILL SUSTAIN OUR ECONOMIC PROSPERITY THROUGH NATURAL RESOURCE CONSERVATION.","TO FACILITATE OPPORTUNITIES TO IMPROVE THE QUALITY OF LIFE, ECONOMIC SUSTAINABILITY AND ECOLOGICAL INTEGRITY OF TEXAS WORKING LANDS THROUGH COOPERATIVE CONSERVATION MODELS AND PARTNERSHIPS OF LOCAL COMMUNITIES, NONGOVERNMENT ORGANIZATIONS, AND STEWARDS OF PRIVATE AND PUBLIC LANDS.",2.01E+17,12132612,990,12/29/2014,TAKING CARE OF TEXAS,201312,2014,2013,12,3500 JEFFERSON ST STE 301,146533,,,AUSTIN,,,Z,Y,48453,2013,15,1,0,110250,0,PC,O,EN,C,C,640,813312,TAKING CARE OF TEXAS,C,C30,,,1,,,,IN,,,,,201203,0.63538,,TX,3,201312,2014,N,78731,146533,Y,bmf1412c3,201312,110250,N,B,C30,C,EN,EN,OT
9.34923E+13,742924400,EFILE,"COMMUNITY INVESTMENT CORPORATION ASSISTS NEIGHBORHOODS AND COMMUNITY GROUPS TO DEVELOP SELF-DETERMINING PROCESSES WHICH PRESERVE AND REVITALIZE PUBLIC SPACES AND SURROUNDING ENTERPRISES WITHIN THE AUSTIN, TX COMMUNITY.","COMMUNITY INVESTMENT CORPORATION ASSISTS NEIGHBORHOODS AND COMMUNITY GROUPS TO DEVELOP SELF-DETERMINING PROCESSES WHICH PRESERVE AND REVITALIZE PUBLIC SPACES AND SURROUNDING ENTERPRISES WITHIN THE AUSTIN, TX COMMUNITY.",,,,,,,2.01E+17,12128492,990EZ,12/29/2014,COMMUNITY INVESTMENT CORPORATION,201312,2014,2013,12,PO BOX 4279,0,,,AUSTIN,,,Z,Y,48453,2013,17,2,0,1145,0,PC,O,EN,C,C,640,813312,COMMUNITY INVESTMENT CORPORATION,C,C50,,,1,,,,IN,,,,,200101,0.17593,,TX,3,201312,2014,N,78765,0,Y,bmf1412c3,201312,1145,N,B,C50,C,EN,EN,OT
9.34933E+13,751048892,EFILE,,,,,,"THE PERMIAN BASIN INTERNATIONAL OIL SHOW CONDUCTS A BIENNIAL TRADE SHOW FOR THE OIL & GAS INDUSTRY. APPROXIMATELY 750 COMPANIES ARE REPRESENTED WITH ATTENDANCE IN EXCESS OF 25,000 RELATED INDUSTRY INDIVIDUALS.","THE PERMIAN BASIN INTERNATIONAL OIL SHOW CONDUCTS A BIENNIAL TRADE SHOW FOR THE OIL & GAS INDUSTRY. APPROXIMATELY 750 COMPANIES ARE REPRESENTED WITH ATTENDANCE IN EXCESS OF 25,000 RELATED INDUSTRY INDIVIDUALS.","THE PERMIAN BASIN INTERNATIONAL OIL SHOW CONDUCTS A BIENNIAL TRADE SHOW FOR THE OIL & GAS INDUSTRY. APPROXIMATELY 750 COMPANIES ARE REPRESENTED WITH ATTENDANCE IN EXCESS OF 25,000 RELATED INDUSTRY INDIVIDUALS.",2.01E+17,12139037,990O,12/29/2014,PERMIAN BASIN INTERNATIONAL OIL SHOW INC,201312,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34923E+13,270586701,EFILE,Promote scientific information on the positive impact and benefits of atmospheric carbon dioxide on the environment through media advertisements and through the organization's Web Site CO2ISGREEN.ORG.,To promote social welfare in the United States through promotion of scientific information on the positive impact and benefits of atmospheric carbon dioxide on the environment. Our mission is to support scientifically economically sound public policy on environmental issues.,,,,,,,2.01E+17,12135955,990EO,12/29/2014,CO2 IS GREEN INC,201312,2014,2013,12,601 JEFFERSON STREET,4054,,,HOUSTON,,,Z,Y,48201,2013,0,2,0,0,0,O,O,EN,C,C,3362,813312,CO2 IS GREEN INC,C,C20,,,1,,,,IN,,,3360,,200911,0.95969,,TX,4,201312,2014,N,77002,4054,Y,bmf1412co,201312,0,N,B,C20,C,EN,EN,OT
9.34933E+13,742258347,EFILE,,,,,,CORPUS CHRISTI AREA BUILDING & CONSTRUCTION INDUSTRIES IMPROVEMENT,IMPROVEMENT OF THE CONSTRUCTION INDUSTRY BY PROMOTING A SAFE WORK PLACE THROUGH QUALITY EDUCATION AND TRAINING.##ASSOCIATED BUILDERS & CONTRACTORS - TEXAS COASTAL BEND IS AN EXEMPT TRADE ASSOCIATION UNDER SECTION 501 (C)(6) THAT PROMOTES THE PRINCIPLES OF FREEDOM OF CHOICE THROUGH THE MERIT SHOP PHILOSOPHY FOR BOTH UNION AND OPEN SHOP FIRMS##CORPUS CHRISTI AREA BUILDING & CONSTRUCTION INDUSTRIES IMPROVEMENT,"ABC TEXAS COASTAL BEND CHAPTER IS THE LEADING ASSOCIATION PROVIDING THE MOST VALUABLE RESOURCES FOR THE COASTAL BEND CONSTRUCTION INDUSTRY, DEDICATED TO THE PROSPERITY OF OUR MEMBERS AND THE PROMOTION OF THE FREE ENTERPRISE SYSTEM",2.01E+17,12129651,990O,12/29/2014,ASSOCIATED BUILDERS AND CONTRACTORS - TEXAS COASTAL BEND,201312,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,742178792,EFILE,,,,,OUR WATERSAVER LANE AND WATERSAVER GARDEN DEMONSTRATE THE ATTRACTIVENESS OF LOW WATER-USE PLANTS IN THE LANDSCAPE. RESEARCH ON ENDANGERED PLANTS OF SOUTH TEXAS FURTHERS THE GARDEN'S COMMITMENT TO ENVIRONMENTAL STEWARDSHIP.,TO INSPIRE PEOPLE TO CONNECT WITH THE PLANT WORLD AND UNDERSTAND THE IMPORTANCE OF PLANTS IN OUR LIVES.,"VISITORS TO THE GARDEN: THE GARDEN ENGAGES VISITORS IN THE NATURAL WORLD THROUGH A VARIETY OF POPULAR COMMUNITY EVENTS, INCLUDING DOG DAYS WHERE WE WELCOME 4-LEGGED VISITORS, EXHIBITS SUCH AS ""SAVAGE GARDENS,"" ""THE REAL AND IMAGINARY WORLD OF CARNIVOROUS PLANTS,"" VISUAL ARTS, THEATER, AND MUSIC. THE GARDEN HOSTS STARLIGHT MOVIES, ART IN THE GARDEN, AND SHAKESPEARE IN THE PARK FOR A MELDING OF NATURE AND CULTURE. THE EVENTS DRAW CROWDS TO ENHANCE APPRECIATION OF THE PLANT WORLD THROUGH THE GARDEN'S BEAUTY. APPROXIMATELY 120,000 VISIT THE GARDEN ANNUALLY.##NOWHERE IS THE GARDEN'S MISSION STATEMENT BETTER FULFILLED THAN IN OUR WIDE VARIETY OF EDUCATIONAL PROGRAMS. PARTICIPANTS IN OUR CHILDREN'S VEGETABLE GARDEN PROGRAM LEARN TO GROW FRUITS, VEGETABLES, AND FLOWERS THROUGH A FIFTEEN WEEK PROGRAM. OUR TERRARIUM ECOSYSTEM PROGRAM IS POPULAR WITH FIELD TRIPS AND AVAILABLE FUNDS HELP OFFSET TRANSPORTATION COSTS FOR TITLE 1 SCHOOLS. WEEK LONG CAMPS AND DAY PROGRAMS HELD THROUGHOUT THE SUMMER ENGAGE STUDENTS IN BOTANY, CHEMISTRY, BIOLOGY, CONSERVATION AND LANDSCAPING IN SOUTH TEXAS. SEE SCHEDULE O FOR CONTINUATION.##THE CLIMATE-APPROPRIATE PLANTS SOLD AT THE GARDEN ARE PROPAGATED AND MARKETED BY A DEDICATED TEAM OF VOLUNTEERS LED BY A PART-TIME PAID COORDINATOR WHO IS AN EXPERT IN THE FIELD OF DROUGHT-TOLERANT PLANTS AND LOW-WATER LANDSCAPES.",TO INSPIRE PEOPLE TO CONNECT WITH THE PLANT WORLD AND UNDERSTAND THE IMPORTANCE OF PLANTS IN OUR LIVES.,2.01E+17,12133833,990,12/29/2014,SAN ANTONIO BOTANICAL GARDEN SOCIETY INC,201312,2014,2013,12,555 FUNSTON PL,9677640,,,SAN ANTONIO,,,Z,Y,48029,2013,15,1,0,6919682,0,PC,S,ZA,C,C,7240,813219,SAN ANTONIO BOTANICAL GARDEN SOCIETY INC,C,C114,,,1,,,,IN,,,,,198109,0.55196,,TX,3,201312,2014,N,78209,9677640,Y,bmf1412c3,201312,6503050,N,A,C1140,C,EN,EN,OT
9.34933E+13,910977510,EFILE,,,,,VERSION_NOT_SUPPORTED,VERSION_NOT_SUPPORTED,VERSION_NOT_SUPPORTED,VERSION_NOT_SUPPORTED,2.01E+17,11127296,990,1/9/2014,AMERICAN SOCIETY OF PRIMATOLOGISTS,201305,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,510187748,EFILE,,,,,VERSION_NOT_SUPPORTED,VERSION_NOT_SUPPORTED,VERSION_NOT_SUPPORTED,VERSION_NOT_SUPPORTED,2.01E+17,11133585,990O,1/10/2014,DALLAS GARDEN CLUB OF THE DALLAS,201305,2014,2013,5,7000 PARK LN,271379,,,DALLAS,,,Z,Y,48113,2013,0,10,0,312340,0,O,O,EN,C,C,1922,813410,DALLAS GARDEN CLUB OF THE DALLAS WOMANS CLUB,C,C42,,,1,,,,IN,,,1920,,197606,0.17682,,TX,4,201305,2013,N,75225,271379,Y,bmf1312co,201305,95477,N,A,C42,C,EN,EN,OT
9.34933E+13,260161807,EFILE,,,,,VERSION_NOT_SUPPORTED,VERSION_NOT_SUPPORTED,VERSION_NOT_SUPPORTED,VERSION_NOT_SUPPORTED,2.01E+17,11116660,990,1/7/2014,TEXAS AGRICULTURAL LAND TRUST,201303,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,760046318,EFILE,,,,,VERSION_NOT_SUPPORTED,VERSION_NOT_SUPPORTED,VERSION_NOT_SUPPORTED,VERSION_NOT_SUPPORTED,2.01E+17,11127680,990,1/9/2014,TREES FOR HOUSTON,201305,2014,2013,5,PO BOX 270477,2164041,,,HOUSTON,,,Z,Y,48201,2013,16,10,0,1473367,0,PC,O,EN,C,C,3362,813312,TREES FOR HOUSTON,C,C30,,,1,,,,IN,,,3360,,198507,0.42322,,TX,3,201305,2013,N,77277,2164041,Y,bmf1312c3,201305,1336580,N,B,C30,C,EN,EN,OT
