"","ein","real_year","name","address","fips","assets","income","lon","lat"
"170",756423660,2014,"BAIRD FAMILY CHARITABLE TRUST","1701 N GREENVILLE AVE STE 500, RICHARDSON, TX 75081",48113,630594,370795,-96.7267391,32.9568019
"171",752580047,2014,"KEEP IRVING BEAUTIFUL","3000 ROCK ISLAND RD, IRVING, TX 75060",48113,30563,75296,-96.9871941,32.8149515
"172",742601251,2014,"DAVIS MOUNTAINS TRANS PECOS HERITAGE ASSOCIATION","PO BOX 1209, ALPINE, TX 79831",48043,18976,47435,-103.6610115,30.3584919
"173",113736286,2013,"NATIONAL NETWORK OF ABORTION FUNDS TEXAS EQUAL ACCESS FUND","501 WYNNEWOOD VILLAGE BOX 386, DALLAS, TX 75224",48113,76227,137458,-96.8317309,32.7210983
"174",270744614,2013,"PECAN STREET INC","3925 W BRAKER LN, AUSTIN, TX 78759",48453,2161208,5044368,-97.7354306,30.3950315
"175",742590850,2013,"KEEP HARLINGEN BEAUTIFUL INC","PO BOX 534026, HARLINGEN, TX 78553",48061,34832,73050,-97.6985697,26.2073017
"176",742538984,2013,"RIVERSIDE NATURE CENTER ASSOCIATION","150 FRANCISCO LEMOS ST S, KERRVILLE, TX 78028",48265,949836,185485,-99.1486854,30.0501276
"177",746046937,2014,"TRAVIS AUDUBON SOCIETY INC","3710 CEDAR ST STE 5, AUSTIN, TX 78705",48453,3127678,364995,-97.7353473,30.300459
"178",760377029,2013,"KATY PRAIRIE CONSERVANCY","3015 RICHMOND AVE STE 230, HOUSTON, TX 77098",48201,34059646,7913557,-95.4240252,29.7335474
"179",260106908,2013,"HILL COUNTRY ALLIANCE","15315 HIGHWAY 71, BEE CAVE, TX 78738",48453,133485,333048,-97.9829724,30.3154087
"180",237221209,2013,"FORT WORTH BOTANICAL SOCIETY INC","3220 BOTANIC GARDEN BLVD, FT WORTH, TX 76107",48439,4959757,4544870,-97.363807,32.73537
"181",481284000,2013,"COASTAL PRAIRIE COALITION GRAZING LANDS CONSERVATION INITIATIVE INC","PO BOX 2942, VICTORIA, TX 77902",48469,69585,57503,-97.01,28.8
"182",742627643,2013,"ENVIRONMENTAL FUND FOR TEXAS INC","PO BOX 1911, AUSTIN, TX 78767",48453,1328446,995101,-97.739694,30.2694174
"183",421573695,2013,"HOUSTON WILDERNESS INC","550 WESTCOTT ST STE 305, HOUSTON, TX 77007",48201,110147,594046,-95.4213244,29.7669429
"184",742168039,2013,"TEXAS VEGETABLE ASSOCIATION","901 BUSINESS PARK DR, MISSION, TX 78572",48215,26233,68927,-98.3175488,26.1986962
"185",455242196,2013,"WATER QUEST INC","PO BOX 2969, ODESSA, TX 79760",48135,152618,225000,-102.3665236,31.8463268
"186",741154434,2013,"ASSOCIATION OF TEXAS SOIL AND WATER CONSERVATION DISTRICTS INC","4311 S 31ST ST STE 125, TEMPLE, TX 76502",48027,159796,260904,-97.3733595,31.0578392
"187",820377903,2013,"WESTERN REGIONAL ENVIRONMENTAL EDUCATION COUNCIL DBA COUNCIL FOR ENVIRONMENTAL ED","5555 MORNINGSIDE DR STE 212, HOUSTON, TX 77005",48201,264923,615198,-95.4146548,29.7162019
"188",742714211,2013,"TEXAS ASSOCIATION OF RESOURCE CONSERVATION AND DEVELOPMENT AREAS","PO BOX 635067, NACOGDOCHES, TX 75963",48347,90337,835479,-94.65507,31.60323
"189",742631397,2013,"FRIENDS OF THE COLORADO RIVER FOUNDATION","PO BOX 50029, AUSTIN, TX 78763",48453,346121,530779,-97.7430608,30.267153
"190",742886586,2013,"TEXAS HILL COUNTRY RIVER REGION INC","PO BOX 52, CONCAN, TX 78838",48463,223634,304892,-99.7214883,29.5014937
"191",451534931,2013,"BARNETT SHALE WATER CONSERVATION","PO BOX 17206, FORT WORTH, TX 76102",48439,26050,5000,-97.3307658,32.7554883
"192",751980443,2013,"WICHITA FALLS STREAMS AND VALLEYS INC","PO BOX 1588, WICHITA FALLS, TX 76307",48485,160988,85970,-98.49,33.9099999
"193",760183954,2013,"BUFFALO BAYOU PARTNERSHIP INC","1113 VINE ST, HOUSTON, TX 77002",48201,65965562,34675913,-95.3572376,29.7685113
"194",61730795,2013,"US GREEN BUILDING COUNCIL NORTH TEXAS CHAPTER","1909 WOODALL RODGERS FWY, DALLAS, TX 75201",48113,17250,208938,-96.8031592,32.7890688
"195",263090197,2013,"TRAVIS HABITAT AND LAND CONSERVANCY","5905 MAURYS TRL, AUSTIN, TX 78730",48453,0,0,-97.8211164,30.3722521
"196",421602181,2014,"SAN ANTONIO RIVER FOUNDATION","PO BOX 830045, SAN ANTONIO, TX 78283",48029,5680800,1106065,-98.5030929,29.4134586
"197",453662285,2013,"SOUTH CENTRAL PARTNERSHIP FOR ENERGY EFFICIENCY AS A RESOURCE","3103 BEE CAVES RD STE 135, AUSTIN, TX 78746",48453,136023,391858,-97.7983477,30.2720883
"198",841512096,2013,"GREAT PLAINS RESTORATION COUNCIL","PO BOX 1206, FORT WORTH, TX 76101",48439,53113,104342,-97.3291991,32.7465982
"199",742164352,2013,"KEEP WACO BEAUTIFUL","PO BOX 1493, WACO, TX 76703",48309,99376,96571,-97.1334745,31.5535966
"200",742884531,2013,"BEXAR LAND TRUST INC","PO BOX 6250, SAN ANTONIO, TX 78209",48029,788042,477183,-98.5677274,29.5129128
"201",237403757,2013,"ARMAND BAYOU NATURE CENTER INC","PO BOX 58828, HOUSTON, TX 77258",48201,903560,702290,-95.3698028,29.7604267
"202",742645332,2014,"VALLEY PROUD ENVIRONMENTAL COUNCIL","513 E JACKSON ST STE 304, HARLINGEN, TX 78550",48061,74875,99997,-97.6906359,26.1930745
"203",300523041,2013,"AQUAPONICS AND EARTH SUSTAINABLE LI","314 W BELT LINE RD, DESOTO, TX 75115",48113,79585,94018,-96.8606897,32.5882998
"204",742742695,2013,"TEXAS LAND DEVELOPERS ASSOC INC","1210 E TYLER AVE, HARLINGEN, TX 78550",48061,5445,113330,-97.6830666,26.1893748
"205",800541645,2014,"MEMORIAL PARK CONSERVANCY ENDOWMENT","7575 NORTH PICNIC LANE, HOUSTON, TX 77007",48201,158942,2717,-95.4477855,29.767053
"206",752337868,2013,"TEXAS CONSERVATION FUND","PO BOX 58405, HOUSTON, TX 77258",48201,80007,117821,-95.3698028,29.7604267
"207",752101234,2013,"TURTLE CREEK ASSOCIATION","PO BOX 192765, DALLAS, TX 75219",48113,261892,389287,-96.8109852,32.8122051
"208",454908468,2013,"BISBEES FISH AND WILDLIFE CONSERVATION FUND INC","2300 MCDERMOTT RD, PLANO, TX 75025",48085,11282,836050,-96.7346148,33.1004582
"209",741692204,2013,"CITIZENS ENVIRONMENTAL COALITION EDUCATIONAL FUND","PO BOX 702, HOUSTON, TX 77001",48201,47761,95592,-95.37,29.77
"210",742742037,2013,"RGISC INC","1 W END WASHINGTON ST BLDG P-11, LAREDO, TX 78040",48479,183430,243081,-99.5192691,27.5089076
"211",742879756,2013,"WIMBERLEY VALLEY WATERSHED ASSOCIATION","PO BOX 2534, WIMBERLEY, TX 78676",48209,1124601,176219,-98.0986204,29.9974362
"212",264419008,2013,"ECO ELP INC","PO BOX 3243, EL PASO, TX 79923",48141,25462,20012,-106.459373,31.7818968
"213",746388418,2013,"FORMOSA PLASTICS ENVIRONMENTAL TRUST","PO BOX 7, PORT LAVACA, TX 77979",48057,974067,28596,-96.6421835,28.6170127
"214",731628865,2013,"GUADALUPE BLANCO RIVER TRUST","933 E COURT ST, SEGUIN, TX 78155",48187,1546330,178579,-97.953625,29.5686778
"215",455017295,2013,"WHAT-A-KITE FOUNDATION INC","205 CROWN COLONY DR, LUFKIN, TX 75901",48005,166899,11415,-94.7269479,31.274491
"216",742350796,2013,"LAKES MASTER ASSOCIATION INC","7502 VENICE DR, CORP CHRISTI, TX 78413",48355,177734,210392,-97.4129361,27.6760674
"217",260435585,2013,"BARNETT SHALE ENERGY EDUCATION COUNCIL","777 TAYLOR ST STE 900, FORT WORTH, TX 76102",48439,296606,298223,-97.3321623,32.7518057
"218",741617540,2013,"MEDINA LAKE BETTERMENT ASSOCIATION","11225 PARK ROAD 37, LAKEHILLS, TX 78063",48019,280877,70902,-98.9454924,29.5889883
"219",710920918,2013,"WATERSHED CORP","524 OLYMPUS ST, CEDAR HILL, TX 75104",48113,72121,96135,-96.9362401,32.5795143
"220",742245311,2013,"WILDFLOWER DONOR INC","4801 LA CROSSE AVE, AUSTIN, TX 78739",48453,164164,489446,-97.8732112,30.1854455
"221",760461030,2013,"AIR ALLIANCE HOUSTON","3914 LEELAND ST, HOUSTON, TX 77003",48201,416407,608216,-95.3421771,29.7379743
"222",752488233,2013,"KEEP LEWISVILLE BEAUTIFUL","101 W MAIN STREET STE 102, LEWISVILLE, TX 75057",48121,151021,107091,-96.9943505,33.0466087
"223",752955573,2013,"TRINITY RIVER COMMISSION INC DBA TRINITY COMMONS FOUNDATION INC","PO BOX 150387, DALLAS, TX 75315",48113,81692,298733,-96.7690925,32.773792
"224",742730023,2013,"TRAVIS COUNTY MASTER GARDENERS ASSOCIATION INC","PO BOX 106554, AUSTIN, TX 78716",48453,75621,40335,-97.798582,30.2730973
"225",453230780,2013,"POWER PLANTING INTERNATIONAL","PO BOX 277, WAXAHACHIE, TX 75168",48139,107638,91600,-96.8461247,32.3873684
"226",620604364,2013,"AFRICAN VIOLET SOCIETY OF AMERICA INC","2375 NORTH ST, BEAUMONT, TX 77702",48245,291415,261057,-94.1222134,30.0875405
"227",742924909,2013,"COASTAL BEND BAYS AND ESTUARIES PROGRAM INC","1305 N SHORELI, CORPUS CHRISTI, TX 78401",48355,11252735,3886223,-97.3925595,27.8041265
"228",260440839,2013,"KEEP VICTORIA BEAUTIFUL","3003 N VINE ST, VICTORIA, TX 77901",48469,2084,50949,-97.0089166,28.8197604
"229",330833441,2013,"FUNDACION ECOLOGICA SELVA NEGRA","C/O FLORES GROUP 7272 WURZBACH ROAD, SAN ANTONIO, TX 78240",48029,525104,139,-98.5845296,29.5038388
"230",751220638,2014,"ROLLING PLAINS COTTON GROWERS INC","PO BOX 5382, ABILENE, TX 79608",48441,223883,105181,-99.75,32.42
"231",237303703,2013,"INTERNATIONAL WATER RESOURCES ASSOC","1515 COMMERCE ST, FORT WORTH, TX 76102",48439,313437,238728,-97.3255814,32.7485064
"232",900648270,2013,"PARAPLEGICS ON INDEPENDENT NATURE TRIPS","403 PACIFIC AVE, TERRELL, TX 75160",48257,50921,667964,-96.2831375,32.7405023
"233",752655909,2014,"NORTH TEXAS SECTION OF THE WATER ENVIRONMENT ASSOCIATION OF TEXAS","12750 MERIT DR STE 1100, DALLAS, TX 75251",48113,266112,86260,-96.7710444,32.9225371
"234",840571239,2013,"TEXAS AUTOMOTIVE RECYCLING ASSOCIATION","PO BOX 842084, HOUSTON, TX 77284",48201,58884,102939,-95.36,29.76
"235",743020979,2013,"METROPOLITAN PARTNERSHIP FOR ENERGY DBA BUILD SA GREEN","118 BROADWAY ST STE 232, SAN ANTONIO, TX 78205",48029,34356,348170,-98.487599,29.4272194
"236",742441468,2013,"SUSTAINABLE FOOD CENTER","2921 E 17TH ST BLDG C, AUSTIN, TX 78702",48453,4178750,2866352,-97.7100801,30.278543
"237",742487218,2013,"MCBRIDE CONSERVATION FUND FOUNDATION","PO BOX 80022, AUSTIN, TX 78708",48453,518497,25410,-97.7051165,30.3911673
"238",760008423,2014,"GARDEN CLUB OF HOUSTON","4212 SAN FELIPE BOX 486, HOUSTON, TX 77027",48201,576895,440339,-95.4492593,29.7470139
"239",20749601,2013,"TEXAS ENVIRONMENTAL JUSTICE ADVOCACY","6733 HARRISBURG BLVD, HOUSTON, TX 77011",48201,22818,109281,-95.3072691,29.7375486
"240",742094805,2014,"KINGS POINT TRAIL ASSOCIATION","1075 KINGWOOD DRIVE, KINGWOOD, TX 77339",48201,771431,222428,-95.2407799,30.0505449
"241",752244319,2013,"KEEP ODESSA BEAUTIFUL INC","PO BOX 3864, ODESSA, TX 79760",48135,69358,18345,-102.3665236,31.8463268
"242",742053921,2013,"TEXAS ECONOMIC DEVELOPMENT COUNCIL INC","1011 SAN JACINTO BLVD STE 650, AUSTIN, TX 78701",48453,682653,1151633,-97.738685,30.2716398
"243",746069002,2014,"MESQUITE TRAIL DRIVERS ASSOCIATION","PO BOX 38, ADKINS, TX 78101",48029,52670,90860,-98.2372329,29.3930129
"244",201508875,2013,"LANDA GARDENS CONSERVANCY","PO BOX 12243, SAN ANTONIO, TX 78212",48029,808513,176623,-98.4936282,29.4241219
"245",208753042,2014,"HARRIS COUNTY MASTER GARDENER ASSOC","3033 BEAR CREEK DR, HOUSTON, TX 77084",48201,144299,19436,-95.6403247,29.8156989
"246",742948145,2013,"HILL COUNTRY CONSERVANCY","PO BOX 163125, AUSTIN, TX 78716",48453,7196305,1639293,-97.8229321,30.2945971
"247",760557498,2014,"BAYOU LAND CONSERVANCY","10330 LAKE RD STE J, HOUSTON, TX 77070",48201,1688948,545634,-95.5800014,30.0030291
"248",742772459,2014,"TEXAS GULF COAST SUPERINTENDENTS ASSOCIATION","PO BOX 271352, CORP CHRISTI, TX 78427",48355,29952,46440,-97.4148358,27.6956307
"249",750974342,2013,"TEXAS DISCOVERY GARDENS","PO BOX 152537, DALLAS, TX 75315",48113,391456,1156614,-96.7690925,32.773792
"250",760546145,2013,"MATAGORDA COUNTY BIRDING NATURE CTR","PO BOX 2212, BAY CITY, TX 77404",48321,901241,44005,-95.9671658,28.9643278
"251",201976730,2013,"FORUM OF CIVICS FOUNDATION","2503 WESTHEIMER RD, HOUSTON, TX 77098",48201,912003,90919,-95.417969,29.7420042
"252",261564909,2013,"CONSERVE EAST TEXAS INC","PO BOX 154540, LUFKIN, TX 75915",48005,710248,7601,-94.7623534,31.339412
"253",747055759,2013,"KEEP TEXAS BEAUTIFUL INC","PO BOX 2251, AUSTIN, TX 78768",48453,1080570,838704,-97.74,30.27
"254",742884531,2014,"BEXAR LAND TRUST INC","PO BOX 6250, SAN ANTONIO, TX 78209",48029,913387,582127,-98.5677274,29.5129128
"255",262959996,2014,"WOODS PROJECT","6 SLEEPY OAKS CIR, HOUSTON, TX 77024",48201,306009,603571,-95.5063988,29.7759939
"256",741145998,2014,"RIVER OAKS GARDEN CLUB","2503 WESTHEIMER RD, HOUSTON, TX 77098",48201,1528913,1078391,-95.417969,29.7420042
"257",742250898,2014,"ALAMO HEIGHTS-TERRELL HILLS GARDEN CLUB INC","5108 BROADWAY ST STE 216, SAN ANTONIO, TX 78209",48029,104521,53355,NA,NA
"258",742550843,2014,"RECYCLING ALLIANCE OF TEXAS","6500 TRACOR LN, AUSTIN, TX 78725",48453,322040,310698,-97.6625256,30.2780108
"259",747055759,2014,"KEEP TEXAS BEAUTIFUL INC","PO BOX 2251, AUSTIN, TX 78768",48453,981504,845291,-97.74,30.27
"260",742690768,2014,"KEEP MCALLEN BEAUTIFUL INC","PO BOX 220, MCALLEN, TX 78505",48215,18935,97636,-98.23,26.2
"261",742245311,2014,"WILDFLOWER DONOR INC","4801 LA CROSSE AVE, AUSTIN, TX 78739",48453,151039,314089,-97.8732112,30.1854455
"262",742600978,2014,"BEXAR COUNTY MASTER GARDENERS INC","3355 CHERRY RIDGE ST STE 208, SAN ANTONIO, TX 78230",48029,284560,165773,-98.5480286,29.5097532
"263",752154523,2014,"ANGELINA BEAUTIFULCLEAN","PO BOX 1606, LUFKIN, TX 75902",48005,46640,186127,-94.7235939,31.3374423
"264",750974342,2014,"TEXAS DISCOVERY GARDENS","PO BOX 152537, DALLAS, TX 75315",48113,463713,1165425,-96.7690925,32.773792
"265",362797811,2014,"WOMENS COUNCIL GARDEN OF THE DALLAS ARBORETUM AND BOTANICAL SOCIETY","200 CRESCENT CT STE 1200, DALLAS, TX 75201",48113,1268226,163016,-96.8039079,32.7936538
"266",750975500,2014,"AMERICAN ASSOCIATION OF PROFESSIONAL LANDMEN INC","800 FOURNIER ST, FORT WORTH, TX 76102",48439,36237137,18655250,-97.3445518,32.7505138
"267",742924909,2014,"COASTAL BEND BAYS AND ESTUARIES PROGRAM INC","PROGRAMINC 615 N UPPER RD, CORPUS CHRISTI, TX 78401",48355,11274563,5484817,-97.3965231,27.7968881
"268",431987259,2014,"TEXAS WATERSHED MANAGEMENT FOUNDATION","214 LEISURE ACRES RD, GATESVILLE, TX 76528",48099,332513,66645,-97.7835264,31.4068199
"269",752876262,2014,"DALLAS COUNTY AUDUBON SOCIETY INC DBA AUDUBON DALLAS","PO BOX 12713, DALLAS, TX 75225",48113,831272,76318,-96.7969879,32.7766642
"270",200325123,2014,"COASTAL BEACH AND BAY FOUNDATION","4108 PIRATES BCH, GALVESTON, TX 77554",48167,189996,965,-94.9364115,29.2051074
"271",742164352,2014,"KEEP WACO BEAUTIFUL INC","PO BOX 1493, WACO, TX 76703",48309,125201,86573,-97.1334745,31.5535966
"272",742768391,2014,"CLEAN AIR FORCE OF CENTRAL TEXAS","PO BOX 29295, AUSTIN, TX 78755",48453,95730,115675,-97.7430608,30.267153
"273",753253640,2014,"OUR LANDS AND WATERS FOUNDATION A PUBLIC PARTNERSHIP WITH THE US ARMY CORP OF ENG","PO BOX 121330, ARLINGTON, TX 76012",48439,2182789,0,-97.1413222,32.757305
"274",800927243,2015,"WATERFOWL PRESERVATION ALLIANCE INC","7324 SOUTHWEST FWY STE 608, HOUSTON, TX 77074",48201,5152,120542,-95.5181819,29.7018321
"275",752799755,2014,"KAUFMAN COUNTY SOLID WASTE MANAGEMENT COOPERATIVE INC","1100 AIRPORT RD, TERRELL, TX 75160",48257,98582,287001,-96.2683402,32.7178031
"276",830462989,2014,"POSSUM KINGDOM LAKE PRESERVATION ASSOCIATION","16901 DALLAS PKWY STE 116, ADDISON, TX 75001",48113,120,0,-96.8298475,32.982044
"277",742730023,2014,"TRAVIS COUNTY MASTER GARDENERS ASSOCIATION INC","PO BOX 106554, AUSTIN, TX 78716",48453,88592,40920,-97.798582,30.2730973
"278",364685823,2014,"LAND CONSERVATION SOCIETY OF TEXAS INC","19333 HIGHWAY 59 N STE 170, HUMBLE, TX 77338",48201,108373,19474,-95.2714419,29.9991145
"279",452701367,2014,"MISSION VERDE ALLIANCE","PO BOX 15856, SAN ANTONIO, TX 78212",48029,15306,122572,-98.4936282,29.4241219
"280",742714186,2014,"CHAUTAUQUA FOUNDATION INC","801 W GIBSON ST, AUSTIN, TX 78704",48453,68314,68024,-97.7563629,30.252327
"281",760617443,2014,"NORTH AMERICAN PROCESS TECHNOLOGY ALLIANCE","1501 N AMBURN RD STE 3, TEXAS CITY, TX 77591",48167,219565,223532,-95.0041672,29.3966703
"282",760546145,2014,"MATAGORDA COUNTY BIRDING NATURE CTR","PO BOX 2212, BAY CITY, TX 77404",48321,842899,27480,-95.9671658,28.9643278
"283",262117714,2014,"CLEANTX FOUNDATION INC","3925 WEST BRAKER LANE, AUSTIN, TX 78759",48453,1101,133897,-97.7354306,30.3950315
"284",262563455,2014,"CLASS 4 WINDS INC","600 S TYLER STE 700, AMARILLO, TX 79101",48375,32879,68737,-101.8388806,35.2076414
"285",460809569,2014,"INTERNATIONAL SOIL AND WATER ENVIROMENTAL EDUCATION PROGRAM INC","2008 CAMPBELL CT, COLLEGE STA, TX 77845",48041,45018,60000,-96.2134985,30.5713737
"286",452609167,2014,"COASTAL PRAIRIE PARTNERSHIP","PO BOX 540342, HOUSTON, TX 77254",48201,5382,24559,-95.41,29.68
"287",752841573,2014,"HOTZONE INC","482 VZCR 1106, CANTON, TX 75103",48467,154443,136689,-95.8377555,32.6256753
"288",742742037,2014,"RGISC INC","1 WEST END WASHINGTON ST BLDG P-11, LAREDO, TX 78040",48479,186169,174944,-99.5192691,27.5089076
"289",620604364,2014,"AFRICAN VIOLET SOCIETY OF AMERICA INC","2375 NORTH ST, BEAUMONT, TX 77702",48245,340762,289626,-94.1222134,30.0875405
"290",208867074,2014,"GREENS BAYOU CORRIDOR COALITION","16945 NORTHCHASE DR STE 1900, HOUSTON, TX 77060",48201,292383,231750,-95.4069631,29.9474849
"291",741956079,2014,"ASSOCIATION OF WATER BOARD DIRECTORS - TEXAS","400 RANDAL WAY STE 307, SPRING, TX 77388",48201,1988318,1754067,-95.4343181,30.0369695
"292",237039786,2014,"FOUNDERS GARDEN CLUB OF DALLAS","C/O 4332 ARCADY, DALLAS, TX 75205",48113,260780,160820,-96.8092601,32.8283087
"293",742631397,2014,"FRIENDS OF THE COLORADO RIVER FOUNDATION","PO BOX 50029, AUSTIN, TX 78763",48453,471227,662889,-97.7430608,30.267153
"294",460920592,2014,"TEXAS LITTER CONTROL","150 PRUITT ROAD, SPRING, TX 77380",48339,81048,1101643,-95.443835,30.1198365
"295",742989863,2014,"PINES AND PRAIRIES LAND TRUST","PO BOX 737, BASTROP, TX 78602",48021,3589209,178804,-97.3152701,30.1104947
"296",271498899,2014,"MUSTARD SEED PARTNERS INC","600 CONGRESS AVE STE 200, AUSTIN, TX 78701",48453,46142,30199,-97.7431606,30.2686309
"297",752955573,2014,"TRINITY RIVER COMMISSION INC","PO BOX 150387, DALLAS, TX 75315",48113,71966,351740,-96.7690925,32.773792
"298",760043028,2014,"TEXAS BIGHORN SOCIETY","1615 W LOOP 289, LUBBOCK, TX 79416",48303,526317,186344,-101.941887,33.578959
"299",751220638,2015,"ROLLING PLAINS COTTON GROWERS INC","PO BOX 5382, ABILENE, TX 79608",48441,231892,151590,-99.75,32.42
"300",421645381,2014,"FRONTERA LAND ALLIANCE","1201 N MESA STREET, EL PASO, TX 79902",48141,83726,55687,-106.4941042,31.766158
"301",742143423,2014,"KEEP BRAZOS BEAUTIFUL INC","213B S MAIN ST, BRYAN, TX 77803",48041,108565,134813,-96.3733698,30.6723275
"302",760511886,2014,"SCENIC GALVESTON INC","20 COLONY PARK CIR, GALVESTON, TX 77551",48167,3562432,51980,-94.8385547,29.2689069
"303",752488233,2014,"KEEP LEWISVILLE BEAUTIFUL","113 N POYDRAS ST STE 207, LEWISVILLE, TX 75057",48121,158590,103716,-96.995127,33.0465433
"304",746388418,2014,"FORMOSA PLASTICS ENVIRONMENTAL TRUS","PO BOX 7, PORT LAVACA, TX 77979",48057,950029,28375,-96.6421835,28.6170127
"305",760279876,2013,"GALVESTON BAY FOUNDATION INC","17330 HIGHWAY 3, WEBSTER, TX 77598",48201,2715744,3341087,-95.1230819,29.5416456
"306",746069809,2014,"AUSTIN WOODS AND WATERS CLUB","PO BOX 80022, AUSTIN, TX 78708",48453,35424,72331,-97.7051165,30.3911673
"307",270744614,2014,"PECAN STREET INC","3924 BERKMAN DR, AUSTIN, TX 78723",48453,2089725,3859047,-97.699568,30.2918169
"308",300028134,2014,"DEVILS SINKHOLE SOCIETY INC","PO BOX 97, ROCKSPRINGS, TX 78880",48137,65308,62246,-100.2053582,30.0157647
"309",260106908,2014,"HILL COUNTRY ALLIANCE","15315 W HIGHWAY 71, AUSTIN, TX 78738",48453,414915,499957,-97.9829724,30.3154087
"310",760529161,2014,"LAKE LIVINGSTON WATER SUPPLY AND SEWER SERVICE CORPORATION","PO BOX 1149, LIVINGSTON, TX 77351",48373,27176602,4813284,-94.9329898,30.711029
"311",741607050,2014,"TWIN MOUNTAIN MANOR INC","200 TWIN MOUNTAIN RD BOX H-4, WIMBERLEY, TX 78676",48209,162952,184877,-98.1049962,29.9952105
"312",760617108,2014,"BLACKWOOD EDUCATIONAL LAND INSTITUTE","PO BOX 271347, HOUSTON, TX 77277",48201,3619,133903,-95.6049489,29.7461902
"313",741611738,2014,"PONDEROSA FOREST MAINTENANCE ASSOCIATION INC","PO BOX 90355, HOUSTON, TX 77290",48201,761834,346314,-95.3698028,29.7604267
"314",203415046,2014,"FRIENDS OF BLUE HOLE","PO BOX 1601, WIMBERLEY, TX 78676",48209,186627,259080,-98.0986204,29.9974362
"315",760501430,2014,"URBAN HARVEST","2311 CANAL ST STE 200, HOUSTON, TX 77003",48201,146328,974922,-95.346325,29.758353
"316",274287579,2014,"GULF COAST COMMERCIAL REAL ESTATE NETWORK INC","6610 MALIBU DR, HOUSTON, TX 77092",48201,19027,70079,-95.489313,29.834762
"317",465448781,2014,"TEXAS SOLAR POWER ASSOCIATION","516 DAWSON RD APT 123, AUSTIN, TX 78704",48453,50907,136750,-97.7567374,30.2595143
"318",205125287,2015,"CY-WOODS ATHLETIC BOOSTER CLUB","13550 WOODS SPILLANE BLVD, CYPRESS, TX 77429",48201,105792,382838,-95.6816257,29.971341
"319",203287015,2014,"CALM AIR VISIBILITY UNLIMITED","941 W BYRD BLVD STE 101, UNIVERSAL CTY, TX 78148",48029,325802,212678,-98.3033266,29.5413977
"320",421573695,2014,"HOUSTON WILDERNESS INC","550 WESTCOTT ST STE 305, HOUSTON, TX 77007",48201,214659,706293,-95.4213244,29.7669429
"321",820377903,2014,"WESTERN REGIONAL ENVIRONMENTAL EDUCATION COUNCIL DBA COUNCIL FOR ENVIRONMENTAL ED","5555 MORNINGSIDE DR STE 212, HOUSTON, TX 77005",48201,390714,678940,-95.4146548,29.7162019
"322",742633614,2014,"COASTAL BEND GUIDES ASSOCIATION","PO BOX 1571, ARANSAS PASS, TX 78335",48409,32411,46059,-97.0975854,27.8777613
"323",432080187,2014,"EAST SHORE COMMUNITY ASSOCIATION","2204 TIMBERLOCH PL STE 180, THE WOODLANDS, TX 77380",48339,497051,1312495,-95.4699992,30.159091
"324",743136755,2014,"CARLTON WOODS CREEKSIDE ASSOCIATION","2204 TIMBERLOCH PL STE 180, THE WOODLANDS, TX 77380",48339,1624349,1595278,-95.4699992,30.159091
"325",273768198,2014,"WOODS AND WATER KIDS ADVENTURES INC","6315B FM 1488 RD, MAGNOLIA, TX 77354",48339,54682,110742,-95.5643531,30.2218273
"326",752645064,2014,"LONGVIEW PARKS AND LEISURE SERVICES FOUNDATION","PO BOX 2761, LONGVIEW, TX 75606",48183,245386,47752,-94.730502,32.462314
"327",710920918,2014,"WATERSHED CORP","524 OLYMPUS ST, CEDAR HILL, TX 75104",48113,95461,96081,-96.9362401,32.5795143
"328",746046937,2015,"TRAVIS AUDUBON SOCIETY INC","3710 CEDAR ST STE 5, AUSTIN, TX 78705",48453,3172690,471957,-97.7353473,30.300459
